Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Country
176832,Apple Airpods Headphones,1,150,04/19/19 20:21,"105 Sunset Blvd, Ottawa",CAD
176833,Wired Headphones,1,11.99,04/21/19 19:32,"103 Elm St, Montreal",CAD
176834,Lightning Charging Cable,1,14.95,04/15/19 20:42,"129 Oak St, Toronto",CAD
176835,USB-C Charging Cable,1,11.95,04/23/19 16:55,"130 Market St, Edmonton",CAD
176836,USB-C Charging Cable,2,11.95,04/10/19 14:20,"131 Broadway, Edmonton",CAD
176837,Lightning Charging Cable,1,14.95,04/10/19 12:29,"117 Cedar Ave, Vancouver",CAD
176838,Lightning Charging Cable,1,14.95,04/05/19 18:44,"112 Sunset Blvd, Quebec City",CAD
176839,20in Monitor,1,109.99,04/10/19 07:19,"142 Maple St, Toronto",CAD
176840,USB-C Charging Cable,1,11.95,04/02/19 10:08,"117 Broadway, Calgary",CAD
176841,AAA Batteries (4-pack),3,2.99,04/26/19 22:50,"127 Sunset Blvd, Hamilton",CAD
176842,AA Batteries (4-pack),2,3.84,04/06/19 23:16,"134 Main St, Edmonton",CAD
176843,34in Ultrawide Monitor,1,379.99,04/21/19 11:22,"115 Pacific Ave, Quebec City",CAD
176844,AA Batteries (4-pack),1,3.84,04/23/19 18:48,"123 Pacific Ave, Edmonton",CAD
176845,USB-C Charging Cable,1,11.95,04/15/19 14:26,"135 Broadway, Calgary",CAD
176846,USB-C Charging Cable,1,11.95,04/19/19 09:03,"120 Pine St, Winnipeg",CAD
176847,AA Batteries (4-pack),3,3.84,04/03/19 16:00,"134 Broadway, Ottawa",CAD
176848,27in FHD Monitor,1,149.99,04/28/19 18:09,"142 Cedar Ave, Montreal",CAD
176849,34in Ultrawide Monitor,1,379.99,04/22/19 10:59,"121 Broadway, Ottawa",CAD
176850,AA Batteries (4-pack),1,3.84,04/03/19 12:40,"136 Pine St, Edmonton",CAD
176851,AA Batteries (4-pack),1,3.84,04/09/19 22:58,"139 Pine St, Winnipeg",CAD
176852,AA Batteries (4-pack),1,3.84,04/09/19 13:58,"148 Cedar Ave, Hamilton",CAD
176853,AA Batteries (4-pack),1,3.84,04/24/19 11:41,"114 Main St, Ottawa",CAD
176854,AA Batteries (4-pack),1,3.84,04/11/19 22:05,"142 Sunset Blvd, Ottawa",CAD
176855,Wired Headphones,1,11.99,04/21/19 16:42,"117 Sunset Blvd, Quebec City",CAD
176856,Lightning Charging Cable,1,14.95,04/13/19 10:59,"103 Pacific Ave, Montreal",CAD
176857,Bose SoundSport Headphones,1,99.99,04/30/19 07:18,"127 Pine St, Winnipeg",CAD
176858,AAA Batteries (4-pack),1,2.99,04/16/19 13:25,"133 Sunset Blvd, Winnipeg",CAD
176859,AA Batteries (4-pack),1,3.84,04/15/19 10:53,"130 Elm St, Winnipeg",CAD
176860,USB-C Charging Cable,1,11.95,04/04/19 11:00,"122 Pacific Ave, Calgary",CAD
176861,Bose SoundSport Headphones,1,99.99,04/14/19 13:01,"107 Pine St, Hamilton",CAD
176862,AAA Batteries (4-pack),1,2.99,04/29/19 11:37,"142 Pacific Ave, Quebec City",CAD
176863,27in FHD Monitor,1,149.99,04/19/19 17:18,"103 Elm St, Edmonton",CAD
176864,AAA Batteries (4-pack),2,2.99,04/02/19 15:47,"121 Main St, Ottawa",CAD
176865,AA Batteries (4-pack),1,3.84,04/18/19 14:28,"130 Broadway, Toronto",CAD
176866,ThinkPad Laptop,1,999.99,04/02/19 11:42,"138 Broadway, Ottawa",CAD
176867,AAA Batteries (4-pack),1,2.99,04/25/19 21:00,"128 Market St, Quebec City",CAD
176868,20in Monitor,1,109.99,04/05/19 07:37,"128 Pacific Ave, Toronto",CAD
176869,Apple Airpods Headphones,1,150,04/23/19 18:33,"126 Pacific Ave, Quebec City",CAD
176870,AAA Batteries (4-pack),3,2.99,04/05/19 18:38,"145 Sunset Blvd, Winnipeg",CAD
176871,AA Batteries (4-pack),1,3.84,04/29/19 20:02,"112 Sunset Blvd, Vancouver",CAD
176872,AA Batteries (4-pack),1,3.84,04/15/19 12:17,"131 Cedar Ave, Calgary",CAD
176873,AA Batteries (4-pack),1,3.84,04/06/19 05:26,"104 Pine St, Toronto",CAD
176874,AAA Batteries (4-pack),1,2.99,04/15/19 11:04,"129 Elm St, Montreal",CAD
176875,27in 4K Gaming Monitor,1,389.99,04/23/19 19:26,"119 Elm St, Calgary",CAD
176876,Bose SoundSport Headphones,1,99.99,04/23/19 21:15,"115 Cedar Ave, Hamilton",CAD
176877,Lightning Charging Cable,1,14.95,04/10/19 15:48,"146 Cedar Ave, Ottawa",CAD
176878,ThinkPad Laptop,1,999.99,04/13/19 09:15,"145 Broadway, Calgary",CAD
176879,Flatscreen TV,1,300,04/13/19 14:15,"136 Pacific Ave, Calgary",CAD
176880,27in FHD Monitor,1,149.99,04/04/19 08:36,"119 Broadway, Hamilton",CAD
176881,Wired Headphones,1,11.99,04/22/19 20:59,"143 Elm St, Ottawa",CAD
176882,Wired Headphones,1,11.99,04/24/19 20:16,"101 Main St, Vancouver",CAD
176883,Wired Headphones,2,11.99,04/15/19 09:24,"126 Oak St, Calgary",CAD
176884,USB-C Charging Cable,1,11.95,04/11/19 09:04,"136 Broadway, Calgary",CAD
176885,34in Ultrawide Monitor,1,379.99,04/22/19 21:26,"105 Cedar Ave, Montreal",CAD
176886,Flatscreen TV,1,300,04/19/19 20:44,"131 Elm St, Calgary",CAD
176887,AAA Batteries (4-pack),1,2.99,04/01/19 12:59,"103 Elm St, Hamilton",CAD
176888,Wired Headphones,1,11.99,04/15/19 13:57,"135 Main St, Vancouver",CAD
176889,AAA Batteries (4-pack),1,2.99,04/17/19 21:22,"146 Sunset Blvd, Vancouver",CAD
176890,USB-C Charging Cable,1,11.95,04/25/19 17:35,"125 Pacific Ave, Quebec City",CAD
176891,AAA Batteries (4-pack),1,2.99,04/07/19 11:52,"107 Pine St, Edmonton",CAD
176892,AAA Batteries (4-pack),1,2.99,04/12/19 22:50,"114 Broadway, Montreal",CAD
176893,AAA Batteries (4-pack),1,2.99,04/23/19 14:01,"131 Oak St, Vancouver",CAD
176894,Flatscreen TV,1,300,04/13/19 17:23,"125 Sunset Blvd, Hamilton",CAD
176895,Apple Airpods Headphones,1,150,04/24/19 08:44,"133 Main St, Vancouver",CAD
176896,AAA Batteries (4-pack),2,2.99,04/24/19 17:41,"148 Sunset Blvd, Vancouver",CAD
176897,Apple Airpods Headphones,1,150,04/02/19 18:12,"149 Pine St, Montreal",CAD
,,,,,"115 Sunset Blvd, Toronto",CAD
176898,Apple Airpods Headphones,1,150,04/18/19 17:05,"106 Maple St, Calgary",CAD
176899,Lightning Charging Cable,1,14.95,04/05/19 18:17,"134 Pine St, Calgary",CAD
176900,Bose SoundSport Headphones,1,99.99,04/21/19 06:17,"142 Cedar Ave, Ottawa",CAD
176901,Lightning Charging Cable,1,14.95,04/22/19 14:37,"111 Maple St, Winnipeg",CAD
176902,USB-C Charging Cable,1,11.95,04/11/19 14:49,"147 Pacific Ave, Winnipeg",CAD
176903,iPhone,1,700,04/09/19 11:10,"122 Elm St, Quebec City",CAD
176904,AAA Batteries (4-pack),1,2.99,04/13/19 15:44,"143 Broadway, Edmonton",CAD
176905,27in FHD Monitor,1,149.99,04/12/19 07:40,"113 Sunset Blvd, Hamilton",CAD
176906,27in FHD Monitor,1,149.99,04/07/19 20:14,"113 Pine St, Toronto",CAD
176907,27in FHD Monitor,1,149.99,04/11/19 01:43,"104 Oak St, Hamilton",CAD
176908,AAA Batteries (4-pack),1,2.99,04/25/19 20:53,"139 Market St, Ottawa",CAD
176909,Wired Headphones,1,11.99,04/22/19 09:53,"126 Oak St, Vancouver",CAD
176910,AAA Batteries (4-pack),2,2.99,04/19/19 14:46,"104 Pacific Ave, Montreal",CAD
176911,AAA Batteries (4-pack),1,2.99,04/12/19 10:29,"145 Maple St, Hamilton",CAD
176912,Apple Airpods Headphones,1,150,04/25/19 14:33,"106 Pacific Ave, Quebec City",CAD
176913,AAA Batteries (4-pack),1,2.99,04/20/19 19:09,"129 Sunset Blvd, Toronto",CAD
176914,Lightning Charging Cable,1,14.95,04/01/19 15:54,"144 Market St, Hamilton",CAD
176915,AAA Batteries (4-pack),1,2.99,04/04/19 19:18,"133 Sunset Blvd, Quebec City",CAD
176916,34in Ultrawide Monitor,1,379.99,04/18/19 07:45,"147 Elm St, Calgary",CAD
176917,USB-C Charging Cable,1,11.95,04/14/19 19:50,"134 Main St, Ottawa",CAD
176918,USB-C Charging Cable,1,11.95,04/10/19 09:57,"146 Maple St, Toronto",CAD
176919,AAA Batteries (4-pack),1,2.99,04/29/19 07:02,"102 Main St, Quebec City",CAD
176920,Apple Airpods Headphones,1,150,04/30/19 18:55,"114 Pine St, Hamilton",CAD
176921,Lightning Charging Cable,1,14.95,04/24/19 17:56,"119 Market St, Quebec City",CAD
176922,Bose SoundSport Headphones,1,99.99,04/02/19 21:08,"128 Market St, Winnipeg",CAD
176923,LG Washing Machine,1,600.0,04/26/19 12:48,"128 Main St, Vancouver",CAD
176924,Bose SoundSport Headphones,1,99.99,04/14/19 10:32,"142 Cedar Ave, Edmonton",CAD
176925,Lightning Charging Cable,1,14.95,04/18/19 15:31,"102 Elm St, Ottawa",CAD
176926,USB-C Charging Cable,1,11.95,04/14/19 21:17,"112 Elm St, Quebec City",CAD
176927,Wired Headphones,1,11.99,04/18/19 18:40,"121 Broadway, Ottawa",CAD
176928,AAA Batteries (4-pack),1,2.99,04/08/19 21:08,"107 Broadway, Vancouver",CAD
176929,ThinkPad Laptop,1,999.99,04/11/19 22:13,"102 Maple St, Toronto",CAD
176930,USB-C Charging Cable,1,11.95,04/15/19 09:41,"149 Pine St, Calgary",CAD
176931,ThinkPad Laptop,1,999.99,04/13/19 08:47,"124 Sunset Blvd, Calgary",CAD
176932,34in Ultrawide Monitor,1,379.99,04/28/19 17:02,"105 Elm St, Toronto",CAD
176933,Flatscreen TV,1,300,04/24/19 10:34,"111 Cedar Ave, Calgary",CAD
176934,AAA Batteries (4-pack),1,2.99,04/08/19 19:44,"101 Sunset Blvd, Hamilton",CAD
176935,AAA Batteries (4-pack),1,2.99,04/03/19 21:31,"112 Pine St, Edmonton",CAD
176935,27in FHD Monitor,1,149.99,04/03/19 21:31,"102 Elm St, Winnipeg",CAD
176936,Apple Airpods Headphones,1,150,04/15/19 08:36,"108 Sunset Blvd, Vancouver",CAD
176937,Google Phone,1,600,04/30/19 22:04,"132 Elm St, Edmonton",CAD
176938,AAA Batteries (4-pack),1,2.99,04/29/19 21:08,"147 Market St, Winnipeg",CAD
176939,AAA Batteries (4-pack),1,2.99,04/06/19 12:50,"147 Sunset Blvd, Calgary",CAD
176940,Lightning Charging Cable,1,14.95,04/02/19 23:59,"106 Maple St, Calgary",CAD
176941,27in 4K Gaming Monitor,1,389.99,04/11/19 18:46,"127 Oak St, Winnipeg",CAD
176942,AA Batteries (4-pack),1,3.84,04/12/19 10:02,"103 Oak St, Vancouver",CAD
176943,Lightning Charging Cable,1,14.95,04/09/19 06:50,"118 Pine St, Montreal",CAD
176944,Bose SoundSport Headphones,1,99.99,04/28/19 06:22,"125 Broadway, Vancouver",CAD
176945,USB-C Charging Cable,1,11.95,04/24/19 02:17,"127 Cedar Ave, Ottawa",CAD
176946,Lightning Charging Cable,1,14.95,04/27/19 16:36,"121 Market St, Winnipeg",CAD
176947,AA Batteries (4-pack),2,3.84,04/02/19 18:40,"147 Maple St, Vancouver",CAD
176948,Wired Headphones,1,11.99,04/26/19 09:46,"135 Sunset Blvd, Ottawa",CAD
176949,USB-C Charging Cable,1,11.95,04/27/19 12:54,"104 Broadway, Quebec City",CAD
176950,Lightning Charging Cable,1,14.95,04/04/19 08:54,"111 Main St, Edmonton",CAD
176951,USB-C Charging Cable,2,11.95,04/15/19 21:57,"119 Elm St, Calgary",CAD
176952,AAA Batteries (4-pack),1,2.99,04/06/19 18:47,"109 Pine St, Vancouver",CAD
176953,Flatscreen TV,1,300,04/29/19 13:41,"132 Pine St, Montreal",CAD
176954,Bose SoundSport Headphones,1,99.99,04/28/19 14:49,"113 Main St, Vancouver",CAD
176955,AAA Batteries (4-pack),1,2.99,04/02/19 16:08,"127 Maple St, Toronto",CAD
176956,AA Batteries (4-pack),1,3.84,04/01/19 21:43,"116 Market St, Hamilton",CAD
176957,Google Phone,1,600,04/06/19 18:22,"117 Market St, Toronto",CAD
176958,Bose SoundSport Headphones,1,99.99,04/23/19 09:26,"113 Market St, Quebec City",CAD
176959,Wired Headphones,1,11.99,04/08/19 18:32,"133 Maple St, Hamilton",CAD
176960,Bose SoundSport Headphones,1,99.99,04/08/19 14:49,"116 Oak St, Winnipeg",CAD
176961,27in FHD Monitor,1,149.99,04/16/19 15:13,"140 Oak St, Winnipeg",CAD
176962,Wired Headphones,1,11.99,04/07/19 11:19,"117 Cedar Ave, Calgary",CAD
176963,AAA Batteries (4-pack),2,2.99,04/14/19 13:17,"139 Pacific Ave, Edmonton",CAD
176964,AAA Batteries (4-pack),1,2.99,04/05/19 14:43,"124 Broadway, Vancouver",CAD
176965,Lightning Charging Cable,1,14.95,04/08/19 09:00,"102 Pacific Ave, Quebec City",CAD
176966,Bose SoundSport Headphones,1,99.99,04/22/19 23:21,"126 Pine St, Hamilton",CAD
176967,27in 4K Gaming Monitor,1,389.99,04/13/19 13:04,"135 Pine St, Quebec City",CAD
176968,Bose SoundSport Headphones,1,99.99,04/28/19 08:30,"102 Pacific Ave, Toronto",CAD
176969,AA Batteries (4-pack),1,3.84,04/05/19 09:27,"119 Main St, Vancouver",CAD
176970,Bose SoundSport Headphones,1,99.99,04/06/19 19:33,"135 Pine St, Hamilton",CAD
176971,AAA Batteries (4-pack),1,2.99,04/05/19 22:56,"107 Pacific Ave, Vancouver",CAD
176972,27in FHD Monitor,1,149.99,04/06/19 17:36,"149 Maple St, Montreal",CAD
176973,Wired Headphones,1,11.99,04/04/19 21:49,"139 Maple St, Hamilton",CAD
176974,ThinkPad Laptop,1,999.99,04/05/19 22:51,"130 Main St, Calgary",CAD
176975,USB-C Charging Cable,1,11.95,04/23/19 15:46,"113 Elm St, Calgary",CAD
176975,AAA Batteries (4-pack),1,2.99,04/23/19 15:46,"104 Pacific Ave, Edmonton",CAD
176976,27in FHD Monitor,1,149.99,04/18/19 05:42,"136 Sunset Blvd, Edmonton",CAD
176977,Bose SoundSport Headphones,1,99.99,04/06/19 13:57,"141 Market St, Winnipeg",CAD
176978,Apple Airpods Headphones,1,150,05/01/19 03:29,"103 Pine St, Hamilton",CAD
176979,AAA Batteries (4-pack),2,2.99,04/28/19 17:53,"123 Cedar Ave, Winnipeg",CAD
176980,Bose SoundSport Headphones,1,99.99,04/02/19 11:20,"147 Cedar Ave, Ottawa",CAD
176981,Google Phone,1,600,04/01/19 11:29,"150 Pacific Ave, Ottawa",CAD
176982,iPhone,1,700,04/14/19 13:53,"104 Main St, Toronto",CAD
176983,AAA Batteries (4-pack),2,2.99,04/23/19 10:18,"126 Oak St, Ottawa",CAD
176984,Apple Airpods Headphones,1,150,04/22/19 19:39,"150 Oak St, Winnipeg",CAD
176985,USB-C Charging Cable,1,11.95,04/15/19 11:52,"119 Sunset Blvd, Quebec City",CAD
176986,Apple Airpods Headphones,1,150,04/12/19 14:45,"112 Elm St, Edmonton",CAD
176987,AAA Batteries (4-pack),1,2.99,04/22/19 09:28,"131 Pacific Ave, Edmonton",CAD
176988,Lightning Charging Cable,1,14.95,04/30/19 23:02,"125 Main St, Ottawa",CAD
176989,Google Phone,1,600,04/09/19 13:43,"109 Oak St, Montreal",CAD
176989,USB-C Charging Cable,1,11.95,04/09/19 13:43,"147 Main St, Hamilton",CAD
176990,27in FHD Monitor,1,149.99,04/07/19 00:15,"114 Elm St, Toronto",CAD
176991,Bose SoundSport Headphones,1,99.99,04/15/19 01:49,"110 Pacific Ave, Toronto",CAD
176992,AAA Batteries (4-pack),2,2.99,04/15/19 12:22,"111 Main St, Calgary",CAD
176993,iPhone,1,700,04/07/19 09:43,"138 Cedar Ave, Winnipeg",CAD
176993,Wired Headphones,1,11.99,04/07/19 09:43,"149 Pacific Ave, Quebec City",CAD
176994,Google Phone,1,600,04/15/19 12:39,"150 Broadway, Winnipeg",CAD
176995,AA Batteries (4-pack),2,3.84,04/20/19 23:12,"134 Maple St, Winnipeg",CAD
176996,Wired Headphones,1,11.99,04/23/19 13:57,"123 Maple St, Edmonton",CAD
176997,AA Batteries (4-pack),1,3.84,04/25/19 16:57,"118 Main St, Ottawa",CAD
176998,Bose SoundSport Headphones,1,99.99,04/12/19 12:54,"123 Oak St, Montreal",CAD
176999,Lightning Charging Cable,1,14.95,04/28/19 11:19,"125 Elm St, Montreal",CAD
177000,USB-C Charging Cable,1,11.95,04/26/19 16:08,"128 Elm St, Edmonton",CAD
177001,Wired Headphones,1,11.99,04/17/19 09:49,"124 Sunset Blvd, Quebec City",CAD
177002,USB-C Charging Cable,1,11.95,04/15/19 10:38,"104 Pacific Ave, Edmonton",CAD
177003,USB-C Charging Cable,1,11.95,04/13/19 16:09,"116 Main St, Vancouver",CAD
177004,AAA Batteries (4-pack),1,2.99,04/24/19 17:43,"100 Market St, Montreal",CAD
177005,Lightning Charging Cable,1,14.95,04/28/19 11:38,"139 Elm St, Hamilton",CAD
177006,34in Ultrawide Monitor,1,379.99,04/02/19 16:42,"150 Maple St, Vancouver",CAD
177007,AAA Batteries (4-pack),1,2.99,04/18/19 13:10,"108 Oak St, Hamilton",CAD
177008,Apple Airpods Headphones,1,150,04/05/19 21:19,"120 Pacific Ave, Vancouver",CAD
177009,AA Batteries (4-pack),1,3.84,04/24/19 11:08,"132 Broadway, Toronto",CAD
177010,Apple Airpods Headphones,1,150,04/28/19 13:42,"106 Oak St, Edmonton",CAD
177011,Wired Headphones,2,11.99,04/11/19 11:18,"129 Main St, Ottawa",CAD
177012,Lightning Charging Cable,3,14.95,04/29/19 14:05,"136 Sunset Blvd, Winnipeg",CAD
177013,AAA Batteries (4-pack),1,2.99,04/18/19 18:52,"106 Market St, Ottawa",CAD
177014,Lightning Charging Cable,1,14.95,04/17/19 07:41,"125 Main St, Vancouver",CAD
177015,Lightning Charging Cable,1,14.95,04/26/19 13:55,"107 Maple St, Winnipeg",CAD
177016,USB-C Charging Cable,1,11.95,04/23/19 17:05,"118 Pacific Ave, Montreal",CAD
177017,AAA Batteries (4-pack),5,2.99,04/16/19 00:04,"100 Market St, Calgary",CAD
177018,USB-C Charging Cable,1,11.95,04/25/19 07:35,"129 Cedar Ave, Vancouver",CAD
177019,USB-C Charging Cable,1,11.95,04/20/19 15:44,"120 Market St, Calgary",CAD
177020,Macbook Pro Laptop,1,1700,04/16/19 22:31,"102 Elm St, Quebec City",CAD
177021,Bose SoundSport Headphones,1,99.99,04/08/19 21:52,"142 Market St, Toronto",CAD
177022,iPhone,1,700,04/17/19 18:14,"132 Cedar Ave, Winnipeg",CAD
177022,Wired Headphones,1,11.99,04/17/19 18:14,"124 Pine St, Vancouver",CAD
177023,AAA Batteries (4-pack),1,2.99,04/23/19 20:40,"130 Broadway, Quebec City",CAD
177024,Bose SoundSport Headphones,1,99.99,04/27/19 15:00,"145 Broadway, Toronto",CAD
177025,27in FHD Monitor,1,149.99,04/06/19 14:42,"135 Pine St, Winnipeg",CAD
177026,34in Ultrawide Monitor,1,379.99,04/11/19 22:15,"124 Pine St, Toronto",CAD
177027,USB-C Charging Cable,1,11.95,04/24/19 09:12,"106 Cedar Ave, Toronto",CAD
177028,Bose SoundSport Headphones,1,99.99,04/04/19 12:58,"103 Oak St, Edmonton",CAD
177029,Wired Headphones,1,11.99,04/29/19 11:23,"141 Sunset Blvd, Edmonton",CAD
177030,USB-C Charging Cable,1,11.95,04/03/19 10:55,"123 Main St, Vancouver",CAD
177031,Apple Airpods Headphones,1,150,04/25/19 13:50,"145 Pacific Ave, Quebec City",CAD
177032,iPhone,1,700,04/22/19 07:29,"139 Main St, Toronto",CAD
177033,USB-C Charging Cable,1,11.95,04/02/19 18:13,"148 Maple St, Hamilton",CAD
177034,USB-C Charging Cable,1,11.95,04/30/19 10:25,"103 Pacific Ave, Ottawa",CAD
177035,Bose SoundSport Headphones,1,99.99,04/26/19 12:15,"134 Elm St, Ottawa",CAD
177036,Lightning Charging Cable,2,14.95,04/27/19 19:05,"134 Elm St, Toronto",CAD
177037,34in Ultrawide Monitor,1,379.99,04/27/19 01:44,"146 Pacific Ave, Edmonton",CAD
177038,iPhone,1,700,04/03/19 12:11,"140 Pacific Ave, Hamilton",CAD
177039,AAA Batteries (4-pack),1,2.99,04/26/19 20:44,"102 Market St, Hamilton",CAD
177040,USB-C Charging Cable,1,11.95,04/15/19 09:27,"116 Oak St, Vancouver",CAD
177041,Wired Headphones,1,11.99,04/11/19 12:59,"122 Cedar Ave, Quebec City",CAD
177042,Lightning Charging Cable,1,14.95,04/24/19 06:57,"138 Cedar Ave, Calgary",CAD
177043,27in 4K Gaming Monitor,1,389.99,04/02/19 22:02,"145 Market St, Calgary",CAD
177044,AA Batteries (4-pack),1,3.84,04/01/19 20:31,"108 Main St, Calgary",CAD
177045,Flatscreen TV,1,300,04/07/19 22:40,"145 Sunset Blvd, Hamilton",CAD
177046,Vareebadd Phone,1,400,04/29/19 13:02,"121 Pine St, Ottawa",CAD
177047,Lightning Charging Cable,1,14.95,04/13/19 11:52,"115 Pacific Ave, Ottawa",CAD
177048,Bose SoundSport Headphones,1,99.99,04/12/19 21:23,"115 Cedar Ave, Edmonton",CAD
177049,Wired Headphones,1,11.99,04/03/19 06:55,"110 Cedar Ave, Ottawa",CAD
177050,Apple Airpods Headphones,1,150,04/08/19 09:53,"139 Cedar Ave, Toronto",CAD
177051,Wired Headphones,2,11.99,04/07/19 08:41,"131 Pacific Ave, Vancouver",CAD
177052,USB-C Charging Cable,2,11.95,04/02/19 09:30,"106 Sunset Blvd, Ottawa",CAD
177053,Wired Headphones,1,11.99,04/24/19 20:45,"108 Sunset Blvd, Quebec City",CAD
177054,Apple Airpods Headphones,1,150,04/09/19 19:18,"117 Cedar Ave, Calgary",CAD
Order ID,Product,Quantity Ordered,Price Each,Order Date,"117 Maple St, Vancouver",CAD
177055,Lightning Charging Cable,1,14.95,04/09/19 12:37,"127 Maple St, Hamilton",CAD
177056,Flatscreen TV,1,300,04/20/19 23:52,"142 Broadway, Vancouver",CAD
177057,Bose SoundSport Headphones,1,99.99,04/09/19 08:57,"115 Oak St, Vancouver",CAD
177058,20in Monitor,1,109.99,04/07/19 09:24,"112 Pine St, Winnipeg",CAD
177059,AAA Batteries (4-pack),1,2.99,04/19/19 22:55,"124 Oak St, Quebec City",CAD
177060,AA Batteries (4-pack),1,3.84,04/02/19 12:44,"147 Oak St, Hamilton",CAD
177061,Bose SoundSport Headphones,1,99.99,04/09/19 09:33,"126 Pacific Ave, Hamilton",CAD
177062,Apple Airpods Headphones,1,150,04/27/19 19:16,"146 Elm St, Ottawa",CAD
177063,AAA Batteries (4-pack),1,2.99,04/05/19 18:23,"150 Main St, Edmonton",CAD
177064,Wired Headphones,1,11.99,04/02/19 20:57,"100 Oak St, Winnipeg",CAD
177065,AAA Batteries (4-pack),4,2.99,04/03/19 21:04,"110 Elm St, Toronto",CAD
177066,Macbook Pro Laptop,1,1700,04/08/19 20:02,"128 Pacific Ave, Hamilton",CAD
177067,Lightning Charging Cable,1,14.95,04/24/19 17:48,"137 Elm St, Edmonton",CAD
177068,27in FHD Monitor,1,149.99,04/02/19 06:53,"125 Elm St, Winnipeg",CAD
177069,iPhone,1,700,04/17/19 13:40,"133 Oak St, Calgary",CAD
177070,USB-C Charging Cable,1,11.95,04/17/19 22:25,"124 Oak St, Ottawa",CAD
177071,34in Ultrawide Monitor,1,379.99,04/22/19 22:28,"129 Maple St, Quebec City",CAD
177072,iPhone,1,700,04/01/19 13:11,"121 Cedar Ave, Ottawa",CAD
177073,AA Batteries (4-pack),3,3.84,04/01/19 15:59,"140 Pacific Ave, Hamilton",CAD
177074,27in FHD Monitor,1,149.99,04/21/19 22:39,"122 Pine St, Toronto",CAD
177075,Bose SoundSport Headphones,1,99.99,04/26/19 05:30,"146 Broadway, Hamilton",CAD
177076,Wired Headphones,1,11.99,04/28/19 19:45,"102 Pacific Ave, Ottawa",CAD
177077,AAA Batteries (4-pack),1,2.99,04/10/19 07:11,"125 Sunset Blvd, Quebec City",CAD
177078,USB-C Charging Cable,1,11.95,04/03/19 14:31,"138 Oak St, Ottawa",CAD
177079,Lightning Charging Cable,1,14.95,04/28/19 12:06,"125 Sunset Blvd, Calgary",CAD
177080,AAA Batteries (4-pack),1,2.99,04/14/19 17:33,"137 Sunset Blvd, Quebec City",CAD
177081,Flatscreen TV,1,300,04/09/19 08:36,"145 Pacific Ave, Toronto",CAD
177082,34in Ultrawide Monitor,1,379.99,04/12/19 02:30,"131 Pine St, Edmonton",CAD
177083,Flatscreen TV,1,300,04/12/19 12:45,"133 Oak St, Montreal",CAD
177084,AA Batteries (4-pack),1,3.84,04/18/19 16:15,"113 Oak St, Toronto",CAD
177085,iPhone,1,700,04/19/19 20:31,"141 Pacific Ave, Hamilton",CAD
177086,Lightning Charging Cable,1,14.95,04/08/19 00:07,"112 Oak St, Toronto",CAD
177087,Wired Headphones,1,11.99,04/27/19 13:08,"149 Main St, Toronto",CAD
177088,AAA Batteries (4-pack),3,2.99,04/16/19 06:57,"129 Oak St, Winnipeg",CAD
177089,Apple Airpods Headphones,1,150,04/10/19 17:46,"141 Market St, Vancouver",CAD
177090,USB-C Charging Cable,1,11.95,04/09/19 17:18,"123 Pine St, Ottawa",CAD
177091,Apple Airpods Headphones,1,150,04/05/19 13:51,"104 Broadway, Montreal",CAD
177092,AAA Batteries (4-pack),1,2.99,04/04/19 15:00,"138 Market St, Edmonton",CAD
177093,27in FHD Monitor,1,149.99,04/29/19 12:29,"150 Sunset Blvd, Toronto",CAD
177094,Flatscreen TV,1,300,04/30/19 13:02,"105 Oak St, Montreal",CAD
177095,Lightning Charging Cable,1,14.95,04/27/19 18:11,"132 Pine St, Quebec City",CAD
177096,USB-C Charging Cable,1,11.95,04/06/19 19:49,"113 Pine St, Quebec City",CAD
177097,Vareebadd Phone,1,400,04/21/19 18:04,"112 Sunset Blvd, Montreal",CAD
177098,Apple Airpods Headphones,1,150,04/30/19 12:07,"138 Oak St, Ottawa",CAD
177099,AA Batteries (4-pack),1,3.84,04/28/19 11:16,"125 Sunset Blvd, Hamilton",CAD
177100,ThinkPad Laptop,1,999.99,04/06/19 15:28,"118 Main St, Hamilton",CAD
